C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_30_874.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_30_874.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_30_874.jpg,0,0,0,7.80E-05
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_30_977.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_30_977.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_30_977.jpg,0,0,0,8.26E-05
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_31_080.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_31_080.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_31_080.jpg,0,0,0,8.05E-05
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_31_182.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_31_182.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_31_182.jpg,0,0,0,7.80E-05
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_31_282.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_31_282.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_31_282.jpg,0,0,0,7.88E-05
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_31_391.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_31_391.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_31_391.jpg,0,0,0,7.96E-05
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_31_497.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_31_497.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_31_497.jpg,0,0,0,7.79E-05
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_31_600.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_31_600.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_31_600.jpg,0,0,0,7.84E-05
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_31_701.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_31_701.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_31_701.jpg,0,0.2673249,0,0.2536444
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_31_802.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_31_802.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_31_802.jpg,0,0.5793844,0,0.8796116
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_31_905.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_31_905.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_31_905.jpg,0,0.8701429,0,1.903285
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_32_010.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_32_010.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_32_010.jpg,0,1,0,3.325056
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_32_114.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_32_114.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_32_114.jpg,-0.2265855,1,0,4.484671
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_32_221.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_32_221.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_32_221.jpg,0,1,0,5.640841
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_32_325.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_32_325.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_32_325.jpg,0,1,0,6.790602
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_32_429.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_32_429.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_32_429.jpg,-0.0354624,1,0,8.155473
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_32_540.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_32_540.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_32_540.jpg,-0.2186043,1,0,9.247819
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_32_644.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_32_644.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_32_644.jpg,0,1,0,10.35359
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_32_756.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_32_756.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_32_756.jpg,-0.0932454,1,0,11.50898
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_32_855.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_32_855.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_32_855.jpg,0,1,0,12.72977
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_32_956.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_32_956.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_32_956.jpg,0,1,0,13.76258
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_33_057.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_33_057.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_33_057.jpg,-0.1749414,1,0,14.99716
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_33_164.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_33_164.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_33_164.jpg,-0.4297674,1,0,15.70829
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_33_271.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_33_271.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_33_271.jpg,-0.7915123,0.6574099,0,16.43181
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_33_374.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_33_374.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_33_374.jpg,-0.4844871,0.3503848,0,17.06426
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_33_488.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_33_488.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_33_488.jpg,-0.6419022,0.008928746,0,16.56479
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_33_594.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_33_594.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_33_594.jpg,-0.3222819,0,0,16.37827
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_33_712.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_33_712.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_33_712.jpg,0,0,0,16.11329
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_33_813.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_33_813.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_33_813.jpg,0,0.0459993,0,16.48462
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_33_915.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_33_915.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_33_915.jpg,0,0.3467085,0,16.17539
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_34_023.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_34_023.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_34_023.jpg,0,0.6429717,0,17.15038
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_34_123.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_34_123.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_34_123.jpg,0,0.9446325,0,17.85416
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_34_230.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_34_230.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_34_230.jpg,-0.3174654,1,0,19.04738
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_34_338.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_34_338.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_34_338.jpg,-0.02010393,1,0,20.19013
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_34_446.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_34_446.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_34_446.jpg,0,1,0,21.10365
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_34_554.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_34_554.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_34_554.jpg,-0.2399304,1,0,22.26273
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_34_655.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_34_655.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_34_655.jpg,0,1,0,23.26475
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_34_757.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_34_757.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_34_757.jpg,0,1,0,24.22714
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_34_866.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_34_866.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_34_866.jpg,-0.294324,1,0,25.12537
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_34_973.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_34_973.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_34_973.jpg,-0.006061524,1,0,26.26998
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_35_077.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_35_077.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_35_077.jpg,0,1,0,27.21118
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_35_179.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_35_179.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_35_179.jpg,0,1,0,28.14557
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_35_279.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_35_279.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_35_279.jpg,0,1,0,29.07053
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_35_384.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_35_384.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_35_384.jpg,-0.2853915,1,0,29.9192
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_35_493.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_35_493.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_35_493.jpg,0,1,0,30.1898
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_35_597.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_35_597.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_35_597.jpg,0,1,0,30.19011
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_35_708.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_35_708.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_35_708.jpg,-0.2971326,0.7028674,0,30.11172
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_35_816.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_35_816.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_35_816.jpg,-0.01386211,0.3412585,0,30.03964
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_35_916.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_35_916.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_35_916.jpg,0,0.04012541,0,29.82207
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_36_027.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_36_027.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_36_027.jpg,-0.2909334,0,0,29.46248
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_36_129.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_36_129.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_36_129.jpg,-0.02748328,0,0,29.10925
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_36_232.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_36_232.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_36_232.jpg,0,0,0,28.81504
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_36_334.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_36_334.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_36_334.jpg,0,0,0,28.52544
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_36_439.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_36_439.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_36_439.jpg,0,0,0,28.23899
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_36_545.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_36_545.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_36_545.jpg,0,0.2888226,0,28.19171
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_36_652.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_36_652.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_36_652.jpg,0,0.4983666,0,28.63886
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_36_760.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_36_760.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_36_760.jpg,-0.2981646,0.200202,0,28.59133
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_36_866.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_36_866.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_36_866.jpg,-0.6079488,0,0,28.05415
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_36_972.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_36_972.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_36_972.jpg,-0.2534016,0,0,27.72059
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_37_081.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_37_081.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_37_081.jpg,-0.5444484,0,0,27.32423
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_37_187.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_37_187.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_37_187.jpg,-0.2935407,0,0,27.06427
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_37_291.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_37_291.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_37_291.jpg,0,0,0,26.71752
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_37_401.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_37_401.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_37_401.jpg,0,0,0,26.44418
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_37_508.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_37_508.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_37_508.jpg,0,0,0,26.17678
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_37_609.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_37_609.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_37_609.jpg,0,0,0,25.85793
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_37_712.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_37_712.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_37_712.jpg,0.3094242,0,0,25.50505
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_37_818.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_37_818.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_37_818.jpg,0,0,0,25.24419
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_37_927.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_37_927.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_37_927.jpg,0,0,0,24.98577
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_38_030.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_38_030.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_38_030.jpg,0,0,0,24.68266
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_38_139.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_38_139.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_38_139.jpg,0,0,0,24.43339
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_38_241.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_38_241.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_38_241.jpg,0,0,0,24.18673
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_38_351.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_38_351.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_38_351.jpg,0,0,0,23.89405
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_38_450.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_38_450.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_38_450.jpg,0,0,0,23.65379
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_38_555.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_38_555.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_38_555.jpg,0,0,0,23.41637
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_38_665.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_38_665.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_38_665.jpg,0,0.2994456,0,23.4185
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_38_769.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_38_769.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_38_769.jpg,0,0.5627079,0,23.99279
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_38_878.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_38_878.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_38_878.jpg,0,0.2353518,0,24.15388
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_38_987.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_38_987.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_38_987.jpg,-0.0366696,0,0,23.93652
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_39_093.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_39_093.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_39_093.jpg,-0.2444001,0,0,23.53191
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_39_200.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_39_200.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_39_200.jpg,0,0,0,23.28732
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_39_313.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_39_313.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_39_313.jpg,0,0,0,23.00494
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_39_415.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_39_415.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_39_415.jpg,0,0.3073866,0,23.02519
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_39_520.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_39_520.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_39_520.jpg,0,0.0186999,0,22.96201
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_39_624.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_39_624.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_39_624.jpg,0,0,0,22.68556
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_39_727.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_39_727.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_39_727.jpg,0,0,0,22.49503
C:\Users\Hemanth\Desktop\data\IMG\center_2021_01_09_10_34_39_828.jpg, C:\Users\Hemanth\Desktop\data\IMG\left_2021_01_09_10_34_39_828.jpg, C:\Users\Hemanth\Desktop\data\IMG\right_2021_01_09_10_34_39_828.jpg,0,0.2640174,0,22.50937
